type_id	ref_term
1750	Lebanese
1750	Lithuanian
1750	Palestinian
1750	Polish
1750	Portuguese
1750	Spanish
1750	Swedish
1750	Syrian
1750	Tunisian
1750	Turkish
1750	US-American
1750	Ukrainian
1750	Uzbek
1750A	Albanian
1750A	Catalan
1750A	Croatian
1750A	Czech
1750A	Dutch
1750A	Flemish
1750A	French
1750A	Frisian
1750A	German
1750A	Greek
1750A	Hungarian
1750A	Italian
1750A	Kurdish
1750A	Latvian
1750A	Lithuanian
1750A	Polish
1750A	Russian
1750A	Slovakian
1750A	Swedish
1750A	Swiss
1750A	Ukrainian
1750B	Egyptian
1750B	English
1750B	German
1750B	Hungarian
1750B	Indian
1750B	Jewish
1750B	Palestinian
1750B	Polish
1750B	Rumanian
1775	Argentine
1775	Austrian
1775	Brazilian
1775	Byelorussian
1775	Cheremis/Mari
1775	Chinese
1775	Chuvash
1775	Croatian
1775	Czech
1775	Danish
1775	Dutch
1775	Ecuadorian
1775	Estonian
1775	Faeroese
1775	Finnish
1775	Flemish
1775	French
1775	Frisian
1775	German
1775	Greek
1775	Hungarian
1775	Icelandic
1775	Irish
1775	Italian
1775	Japanese
1775	Karelian
1775	Lappish
1775	Latvian
1775	Livonian
1775	Maltese
1775	Mexican
1775	Mongolian
1775	Norwegian
1775	Portuguese
1775	Russian
1775	Serbian
1775	Siberian
1775	Slovakian
1775	Spanish
1775	Swedish
1775	Turkish
1775	US-American
1775	Udmurt
1775	Ukrainian
1775	Wotian
1775	Yakut
1776	Bulgarian
1776	Croatian
1776	Danish
1776	Dutch
1776	Estonian
1776	Finnish
1776	French
1776	German
1776	Hungarian
1776	Italian
1776	Latvian
1776	Lithuanian
1776	Macedonian
1776	Mexican
1776	Norwegian
1776	Rumanian
1776	Slovakian
1776	Spanish
1776	Swedish
1776	US-American
1781	African American
1781	Chilean
1781	Finnish
1781	French
1781	Italian
1781	Spanish
1785	Danish
1785	French
1785	German
1785	Irish
1785	Italian
1785	Kalmyk
1785	Latvian
1785	Saudi Arabian
1785	Yemenite
1785A	Danish
1785A	Finnish
1785A	Frisian
1785A	German
1785A	Latvian
1785A	Swedish
1785B	Danish
1785B	Dutch
1785B	Estonian
1785B	Finnish
1785B	Flemish
1785B	French
1785B	Frisian
1785B	German
1785B	Italian
1785B	Latvian
1785B	Lithuanian
1785B	Livonian
1785B	Portuguese
1785B	Russian
1785B	South African
1785B	Swedish
1785C	Danish
1785C	Estonian
1785C	Finnish
1785C	Flemish
1785C	German
1785C	Greek
1785C	Irish
1785C	Italian
1785C	Latvian
1785C	Palestinian
1785C	Puerto Rican
1785C	Spanish
1785C	Swedish
1785C	West Indies
1786	English
1786	Finnish
1786	German
1786	Swedish
1790	Byelorussian
1790	Croatian
1790	Danish
1790	Estonian
1790	Finnish
1790	Flemish
1790	German
1790	Gypsy
1790	Hungarian
1790	Jewish
1790	Latvian
1790	Lithuanian
1790	Rumanian
1790	Russian
1790	Serbian
1790	Siberian
1790	Slovakian
1790	Swedish
1790	Ukrainian
1791	African American
1791	Catalan
1791	Croatian
1791	Czech
1791	Danish
1791	Dutch
1791	English
1791	Estonian
1791	Finnish
1791	Flemish
1791	French
1791	Frisian
1791	German
1791	Gypsy
1791	Hungarian
1791	Indian
1791	Irish
1791	Italian
1791	Latvian
1791	Lithuanian
1791	Namibian
1791	Norwegian
1791	Portuguese
1791	Rumanian
1791	Russian
1791	Sardinian
1791	Scottish
1791	South African
1791	Spanish
1791	Swedish
1791	US-American
1791	West Indies
1791*	Frisian
1791*	German
1791*	Norwegian
1792	Austrian
1792	Basque
1792	Bulgarian
1792	Catalan
1792	Croatian
1792	Dutch
1792	Finnish
1792	Flemish
1792	French
1792	Frisian
1792	German
1792	Greek
1792	Hungarian
1792	Irish
1792	Italian
1792	Norwegian
1792	Polish
1792	Portuguese
1792	Rumanian
1792	Russian
1792	Serbian
1792	South African
1792	Spanish
1792	Swedish
1792	Swiss
1792	US-American
1792B	Estonian
1792B	Finnish
1792B	Lappish
1792B	Latvian
1792B	Ukrainian
1800	Chinese
1800	English
1800	Finnish
1800	French
1800	Frisian
1800	German
1800	Indian
1800	Irish
1800	Italian
1800	Jewish
1800	Latvian
1800	Lithuanian
1800	Maltese
1800	Puerto Rican
1800	Rumanian
1800	Spanish
1800	Swiss
1800	US-American
1800	West Indies
1804	Basque
1804	Bulgarian
1804	Catalan
1804	Cuban
1804	Czech
1804	Danish
1804	Dutch
1804	French
1804	Frisian
1804	German
1804	Hungarian
1804	Indian
1804	Iraqi
1804	Italian
1804	Macedonian
1804	Maltese
1804	Norwegian
1804	Slovakian
1804	Spanish
1804	US-American
1804B	Bulgarian
1804B	Burmese
1804B	Catalan
1804B	Chinese
1804B	Egyptian
1804B	Finnish
1804B	Flemish
1804B	German
1804B	Greek
1804B	Hungarian
1804B	Indian
1804B	Indonesian
1804B	Iranian
1804B	Irish
1804B	Italian
1804B	Japanese
1804B	Jewish
1804B	Latvian
1804B	Lithuanian
1804B	Malaysian
1804B	Maltese
1804B	Moroccan
1804B	Palestinian
1804B	Polish
1804B	Portuguese
1804B	Rumanian
1804B	South African
1804B	Spanish
1804B	Turkish
1804B	US-American
1804B	Ukrainian
1804B	Uzbek
1804B	Vietnamese
1804C	Spanish
1804D	German
1804D	Hungarian
1804E	English
1804E	Flemish
1804E	Frisian
1804E	German
1804E	Latvian
1804E	Rumanian
1804E	US-American
1804*	Estonian
1804*	Finnish
1804*	Norwegian
1804*	Swedish
1804**	Georgian
1804**	Latvian
1804**	Portuguese
1804**	Russian
1804**	Ukrainian
1805	Catalan
1805	Dutch
1805	Flemish
1805	French
1805	German
1805	Lithuanian
1805	Portuguese
1805*	Bulgarian
1805*	Gypsy
1805*	Hungarian
1805*	Italian
1805*	Maltese
1805*	Portuguese
1805*	Rumanian
1805*	Russian
1805*	Siberian
1805*	Ukrainian
1806	Cuban
1806	German
1806	Hungarian
1806*	Byelorussian
1806*	Croatian
1806*	Cuban
1806*	Lithuanian
1806*	Mexican
1806*	Polish
1806*	Portuguese
1806*	Puerto Rican
1806*	Russian
1806*	Serbian
1806*	Spanish
1807	Czech
1807	German
1807	Gypsy
1807	Hungarian
1807	Italian
1807	Latvian
1807	Lithuanian
1807	Polish
1807	Portuguese
1807	Russian
1807	Slovakian
1807	Slovene
1807	Spanish
1807	Ukrainian
1807A	Austrian
1807A	Bosnian
1807A	Burmese
1807A	Czech
1807A	Danish
1807A	Dutch
1807A	Egyptian
1807A	Finnish
1807A	Flemish
1807A	German
1807A	Greek
1807A	Gypsy
1807A	Hungarian
1807A	Indian
1807A	Irish
1807A	Italian
1807A	Jewish
1807A	Latvian
1807A	Lithuanian
1807A	Maltese
1807A	Polish
1807A	Portuguese
1807A	Rumanian
1807A	Russian
1807A	Sardinian
1807A	Siberian
1807A	Slovakian
1807A	Slovene
1807A	Spanish
1807B	Algerian
1807B	Danish
1807B	Egyptian
1807B	Estonian
1807B	German
1807B	Greek
1807B	Hungarian
1807B	Iraqi
1807B	Italian
1807B	Jewish
1807B	Latvian
1807B	Polish
1807B	Portuguese
1807B	Puerto Rican
1807B	Rumanian
1810	Danish
1810	Egyptian
1810	Estonian
1810	Finnish
1810	French
1810	Frisian
1810	German
1810	Hungarian
1810	Irish
1810	Maltese
1810	Norwegian
1810	Polish
1810	Rumanian
1810	Russian
1810	Serbian
1810	Slovakian
1810	Swedish
1810	Swiss
1810	US-American
1811	Bulgarian
1811	Greek
1811	Irish
1811	Italian
1811	Jewish
1811	Serbian
1811	Slovene
1811A	Bulgarian
1811A	Rumanian
1811A	Ukrainian
1811B	Danish
1811B	Dutch
1811B	English
1811B	Finnish
1811B	Frisian
1811B	Italian
1811B	Norwegian
1811B	US-American
1820	Croatian
1820	Danish
1820	Finnish
1820	German
1820	Hungarian
1820	Latvian
1820	Polish
1820	Rumanian
1820	Slovakian
1820	Slovene
1821	Bulgarian
1821	Danish
1821	English
1821	Finnish
1821	Frisian
1821	German
1821	Greek
1821	Hungarian
1821	Polish
1821	Spanish
1822	Bulgarian
1822	Croatian
1822	Danish
1822	French
1822	Greek
1822	Hungarian
1822	Jewish
1822	Latvian
1822	Portuguese
1822	Rumanian
1822	Spanish
1823	Croatian
1823	Danish
1823	Estonian
1823	Finnish
1823	German
1823	Latvian
1823	Polish
1823	Serbian
1823	Slovakian
1824	Bulgarian
1824	Croatian
1824	Danish
1824	Dominican
1824	Estonian
1824	Finnish
1824	French
1824	Frisian
1824	German
1824	Hungarian
1824	Italian
1824	Jewish
1824	Latvian
1824	Lithuanian
1824	Macedonian
1824	Mexican
1824	Norwegian
1824	Polish
1824	Portuguese
1824	Saudi Arabian
1824	Spanish
1824	Syrian
1825	Bulgarian
1825	Czech
1825	Danish
1825	English
1825	Flemish
1825	French
1825	Frisian
1825	German
1825	Greek
1825	Irish
1825	Italian
1825	Karelian
1825	Latvian
1825	Macedonian
1825	Palestinian
1825	Polish
1825	Rumanian
1825	Serbian
1825	Siberian
1825	Slovakian
1825	Spanish
1825	Swedish
1825	Udmurt
1825A	Bulgarian
1825A	Croatian
1825A	Danish
1825A	Finnish
1825A	Greek
1825A	Italian
1825A	Jewish
1825A	Karelian
1825A	Norwegian
1825A	Russian
1825A	Spanish
1825A	Swedish
1825A	Ukrainian
1825A	Wepsian
1825B	Byelorussian
1825B	Catalan
1825B	Danish
1825B	Dutch
1825B	Estonian
1825B	Finnish
1825B	Flemish
1825B	Frisian
1825B	German
1825B	Greek
1825B	Gypsy
1825B	Hungarian
1825B	Irish
1825B	Mexican
1825B	Norwegian
1825B	Palestinian
1825B	Portuguese
1825B	Puerto Rican
1825B	Russian
1825B	Saudi Arabian
1825B	Spanish
1825B	Swedish
1825B	Swiss
1825B	Ukrainian
1825B	Uzbek
1825B	Wepsian
1825C	Bulgarian
1825C	Byelorussian
1825C	Czech
1825C	Danish
1825C	Dominican
1825C	Dutch
1825C	Egyptian
1825C	Estonian
1825C	Finnish
1825C	Flemish
1825C	Frisian
1825C	German
1825C	Icelandic
1825C	Irish
1825C	Italian
1825C	Japanese
1825C	Lappish
1825C	Latvian
1825C	Lithuanian
1825C	Moroccan
1825C	Norwegian
1825C	Polish
1825C	Rumanian
1825C	Russian
1825C	Siberian
1825C	Slovakian
1825C	South African
1825C	Swedish
1825C	Ukrainian
1826	Byelorussian
1826	Catalan
1826	Chinese
1826	Czech
1826	Egyptian
1826	Estonian
1826	Finnish
1826	German
1826	Greek
1826	Hungarian
1826	Iraqi
1826	Italian
1826	Jewish
1826	Latvian
1826	Lithuanian
1826	Polish
1826	Portuguese
1826	Rumanian
1826	Russian
1826	Siberian
1826	Spanish
1826	Tadzhik
1826	Ukrainian
1827	African American
1827	Estonian
1827	Finnish
1827	German
1827	Irish
1827	Latvian
1827	Mexican
1827	Norwegian
1827	Polish
1827	South African
1827	Swedish
1827A	Danish
1827A	English
1827A	Estonian
1827A	Finnish
1827A	Flemish
1827A	German
1827A	Latvian
1827A	Lithuanian
1827A	Maltese
1827A	Norwegian
1827A	Russian
1827A	Siberian
1827A	South African
1827B	Croatian
1827B	French
1827B	German
1828	Danish
1828	English
1828	Estonian
1828	Finnish
1828	German
1828	Hungarian
1828	Italian
1828	Swedish
1828*	Bulgarian
1828*	Cuban
1828*	Czech
1828*	Danish
1828*	Dutch
1828*	Estonian
1828*	Finnish
1828*	Frisian
1828*	German
1828*	Greek
1828*	Hungarian
1828*	Italian
1828*	Latvian
1828*	Lithuanian
1828*	Polish
1828*	Serbian
1828*	South African
1828*	Spanish
1828*	Ukrainian
1829	Austrian
1829	Bulgarian
1829	Byelorussian
1829	Chinese
1829	Croatian
1829	Danish
1829	Dutch
1829	Flemish
1829	French
1829	Frisian
1829	Georgian
1829	German
1829	Greek
1829	Hungarian
1829	Irish
1829	Italian
1829	Laotian
1829	Latvian
1829	Lithuanian
1829	Maltese
1829	Polish
1829	Russian
1829	Sardinian
1829	Siberian
1829	Slovakian
1829	Slovene
1829	Spanish
1829	Sri Lankan
1829	Swedish
1829	Ukrainian
1829	Walloon
1829	West Indies
1830	Albanian
1830	Bulgarian
1830	Catalan
1830	English
1830	Finnish
1830	Flemish
1830	French
1830	Frisian
1830	German
1830	Greek
1830	Gypsy
1830	Hungarian
1830	Irish
1830	Italian
1830	Kurdish
1830	Latvian
1830	Norwegian
1830	Rumanian
1830	Scottish
1830	Serbian
1830	Slovakian
1830	Spanish
1830	Swedish
1831	African American
1831	Albanian
1831	Austrian
1831	Bulgarian
1831	Byelorussian
1831	Catalan
1831	Cuban
1831	Danish
1831	Dutch
1831	Estonian
1831	Finnish
1831	Flemish
1831	French
1831	Frisian
1831	Georgian
1831	German
1831	Greek
1831	Gypsy
1831	Hungarian
1831	Italian
1831	Lappish
1831	Latvian
1831	Lithuanian
1831	Macedonian
1831	Mordvinian
1831	Polish
1831	Portuguese
1831	Russian
1831	Sardinian
1831	Serbian
1831	Siberian
1831	Slovakian
1831	Slovene
1831	Spanish
1831	Swedish
1831	Ukrainian
1831B	Byelorussian
1831B	Estonian
1831B	German
1831B	Italian
1831B	Russian
1831B	Ukrainian
1831C	Czech
1831C	Danish
1831C	English
1831C	Finnish
1831C	French
1831C	Frisian
1831C	German
1831C	Greek
1831C	Hungarian
1831C	Irish
1831C	Italian
1831C	Jewish
1831C	Latvian
1831C	Maltese
1831C	Mexican
1831C	Polish
1831C	Russian
1831C	Sardinian
1831C	Slovakian
1831C	Spanish
1832	Danish
1832	Finnish
1832	French
1832	German
1832	Irish
1832	Karelian
1832	Norwegian
1832	Spanish
1832	Swedish
1832*	Croatian
1832*	Czech
1832*	Danish
1832*	Dutch
1832*	English
1832*	Estonian
1832*	Finnish
1832*	Flemish
1832*	French
1832*	Frisian
1832*	German
1832*	Greek
1832*	Irish
1832*	Italian
1832*	Japanese
1832*	Jewish
1832*	Latvian
1832*	Lithuanian
1832*	Maltese
1832*	Nicaraguan
1832*	Norwegian
1832*	Polish
1832*	Portuguese
1832*	Rumanian
1832*	Serbian
1832*	Slovakian
1832*	South African
1832*	Swiss
1832*	Ukrainian
1832E*	Danish
1832E*	French
1832E*	Frisian
1832E*	German
1832E*	Irish
1832E*	Latvian
1832E*	Lithuanian
1832E*	Rumanian
1832F*	African American
1832F*	Australian
1832F*	Catalan
1832F*	Danish
1832F*	Dutch
1832F*	English
1832F*	Estonian
1832F*	Finnish
1832F*	French
1832F*	Frisian
1832F*	German
1832F*	Hungarian
1832F*	Indian
1832F*	Irish
1832F*	Italian
1832F*	Japanese
1832F*	Latvian
1832F*	Maltese
1832F*	Polish
1832F*	Portuguese
1832F*	Rumanian
1832F*	Slovakian
1832F*	Spanish
1832F*	Swedish
1832F*	US-American
1832F*	Ukrainian
1832P*	Danish
1832P*	Dutch
1832P*	Estonian
1832P*	Finnish
1832P*	Frisian
1832P*	German
1832P*	Hungarian
1832P*	Italian
1832P*	Jordanian
1832P*	Latvian
1832P*	Rumanian
1832P*	US-American
1832S*	Austrian
1832S*	Danish
1832S*	Dutch
1832S*	English
1832S*	Estonian
1832S*	Flemish
1832S*	Frisian
1832S*	German
1832S*	Latvian
1832S*	Swiss
1832S*	Ukrainian
1833	African American
1833	Cuban
1833	Danish
1833	Dutch
1833	English
1833	Estonian
1833	Faeroese
1833	Finnish
1833	Flemish
1833	French
1833	Frisian
1833	German
1833	Greek
1833	Hungarian
1833	Irish
1833	Italian
1833	Jewish
1833	Latvian
1833	Livonian
1833	Mexican
1833	Norwegian
1833	Palestinian
1833	Portuguese
1833	Serbian
1833	Slovakian
1833	Spanish
1833	Swedish
1833	US-American
1833	West Indies
1833A	African American
1833A	Croatian
1833A	Czech
1833A	Danish
1833A	Dutch
1833A	English
1833A	Estonian
1833A	Faeroese
1833A	Finnish
1833A	Flemish
1833A	Frisian
1833A	German
1833A	Hungarian
1833A	Irish
1833A	Italian
1833A	Latvian
1833A	Polish
1833A	Russian
1833A	Slovakian
1833A	Spanish
1833A	Swedish
1833A	US-American
1833A	Ukrainian
1833A	Walloon
1833B	Basque
1833B	Bosnian
1833B	Bulgarian
1833B	Czech
1833B	Danish
1833B	English
1833B	Finnish
1833B	Flemish
1833B	Frisian
1833B	German
1833B	Hungarian
1833B	Irish
1833B	Italian
1833B	Latvian
1833B	Lithuanian
1833B	Portuguese
1833B	Slovakian
1833B	Spanish
1833B	Swedish
1833C	Finnish
1833C	Flemish
1833C	German
1833C	Japanese
1833C	Jewish
1833C	Latvian
1833C	Russian
1833D	Dutch
1833D	Finnish
1833D	Flemish
1833D	French
1833D	Frisian
1833D	German
1833D	Hungarian
1833D	Irish
1833D	Italian
1833D	Jewish
1833D	Latvian
1833D	Portuguese
1833D	Rumanian
1833D	Russian
1833D	Swedish
1833D	West Indies
1833E	African American
1833E	Australian
1833E	Austrian
1833E	Czech
1833E	Danish
1833E	Estonian
1833E	Finnish
1833E	Flemish
1833E	French
1833E	Frisian
1833E	German
1833E	Irish
1833E	Latvian
1833E	Lithuanian
1833E	Norwegian
1833E	Portuguese
1833E	Spanish
1833E	Swiss
1833E	US-American
1833F	Danish
1833F	Finnish
1833F	Flemish
1833F	German
1833F	Greek
1833F	Hungarian
1833F	Italian
1833F	Jewish
1833F	Maltese
1833F	Mexican
1833F	Puerto Rican
1833F	Rumanian
1833F	Swedish
1833H	Byelorussian
1833H	Danish
1833H	Estonian
1833H	Finnish
1833H	Flemish
1833H	German
1833H	Greek
1833H	Italian
1833H	Japanese
1833H	Latvian
1833H	Livonian
1833H	Mexican
1833H	Polish
1833H	Rumanian
1833H	Serbian
1833H	Slovakian
1833H	Spanish
1833H	Swedish
1833H	Ukrainian
1833J	African American
1833J	English
1833J	Estonian
1833J	Frisian
1833J	Irish
1833K	African American
1833K	English
1833K	Frisian
1833K	German
1833K	Hungarian
1833K	South African
1833K	Swiss
1833K	US-American
1833L	Estonian
1833L	Frisian
1833L	German
1833L	Jewish
1833M	Dutch
1833M	Frisian
1833M	German
1833M	Jewish
1833M	Rumanian
1834	Afghan
1834	Algerian
1834	Bulgarian
1834	Byelorussian
1834	Catalan
1834	Danish
1834	Dominican
1834	Dutch
1834	English
1834	Finnish
1834	Flemish
1834	French
1834	Frisian
1834	German
1834	Hungarian
1834	Indian
1834	Italian
1834	Japanese
1834	Jewish
1834	Macedonian
1834	Moroccan
1834	Norwegian
1834	Pakistani
1834	Polish
1834	Rumanian
1834	Russian
1834	Saudi Arabian
1834	Slovakian
1834	Spanish
1834	Swedish
1834	Swiss
1834	Tadzhik
1834	US-American
1834	Ukrainian
1834	Walloon
1834	West Indies
1834*	African American
1834*	Danish
1834*	Dutch
1834*	English
1834*	Estonian
1834*	Finnish
1834*	Frisian
1834*	German
1834*	Latvian
1834*	Livonian
1834*	Polish
1834*	Rumanian
1834*	Russian
1834*	Swiss
1834*	US-American
1835*	Austrian
1835*	Bulgarian
1835*	Danish
1835*	Dutch
1835*	English
1835*	Estonian
1835*	Finnish
1835*	Flemish
1835*	French
1835*	Frisian
1835*	German
1835*	Greek
1835*	Hungarian
1835*	Jewish
1835*	Latvian
1835*	Livonian
1835*	Norwegian
1835*	Polish
1835*	Portuguese
1835*	South African
1835*	Spanish
1836	Danish
1836	Estonian
1836	Finnish
1836	Latvian
1836	Maltese
1836A	Danish
1836A	Estonian
1836A	Finnish
1836A	Frisian
1836A	German
1836A	Latvian
1836A	Lithuanian
1836A	Norwegian
1836A	Swedish
1837	African American
1837	Australian
1837	Austrian
1837	Byelorussian
1837	Catalan
1837	Czech
1837	Danish
1837	Dutch
1837	Estonian
1837	Finnish
1837	Flemish
1837	French
1837	Frisian
1837	Georgian
1837	German
1837	Greek
1837	Gypsy
1837	Hungarian
1837	Irish
1837	Italian
1837	Latvian
1837	Lithuanian
1837	Polish
1837	Portuguese
1837	Rumanian
1837	Siberian
1837	Slovene
1837	South African
1837	Spanish
1837	Swedish
1837	US-American
1837	Ukrainian
1837	Walloon
1837*	Danish
1837*	Dutch
1837*	Flemish
1837*	Frisian
1837*	German
1837*	Walloon
1838	Danish
1838	English
1838	Estonian
1838	Finnish
1838	Flemish
1838	French
1838	Frisian
1838	German
1838	Gypsy
1838	Italian
1838	Latvian
1838	Norwegian
1838	Portuguese
1838	Rumanian
1838	Serbian
1838	South African
1838	Spanish
1838	Swedish
1838*	Bulgarian
1838*	Russian
1839A	African American
1839A	Catalan
1839A	Danish
1839A	Dutch
1839A	English
1839A	Estonian
1839A	Finnish
1839A	Flemish
1839A	Frisian
1839A	German
1839A	Greek
1839A	Hungarian
1839A	Irish
1839A	Italian
1839A	Latvian
1839A	Lithuanian
1839A	Livonian
1839A	Swedish
1839A	West Indies
1839B	Croatian
1839B	Danish
1839B	Dutch
1839B	Estonian
1839B	Finnish
1839B	Flemish
1839B	Frisian
1839B	German
1839B	Hungarian
1839B	Italian
1839B	Latvian
1839B	Livonian
1839B	South African
1839B	Swedish
1840	Danish
1840	Estonian
1840	Finnish
1840	Irish
1840	Italian
1840	Jewish
1840	Spanish
1840	Swedish
1840	Swiss
1840B	Danish
1840B	English
1840B	Finnish
1840B	Swedish
1841	Czech
1841	Danish
1841	Estonian
1841	Finnish
1841	French
1841	German
1841	Irish
1841	Italian
1841	Livonian
1841	Norwegian
1841	South African
1841	Walloon
1842	Albanian
1842	Austrian
1842	Azerbaijan
1842	Bulgarian
1842	Byelorussian
1842	Catalan
1842	Czech
1842	Dagestan
1842	Danish
1842	Dutch
1842	Flemish
1842	French
1842	Frisian
1842	German
1842	Greek
1842	Iranian
1842	Iraqi
1842	Italian
1842	Jewish
1842	Kazakh
1842	Latvian
1842	Libyan
1842	Lithuanian
1842	Palestinian
1842	Polish
1842	Rumanian
1842	Russian
1842	Siberian
1842	Slovakian
1842	Sorbian
1842	Spanish
1842	Swedish
1842	Tunisian
1842	Turkish
1842	Ukrainian
1843	Armenian
1843	Danish
1843	English
1843	Estonian
1843	Finnish
1843	French
1843	Greek
1843	Irish
1843	Norwegian
1843	Serbian
1843	Swedish
1843A	English
1843A	Estonian
1843A	Finnish
1843A	Frisian
1843A	German
1844	Danish
1844	Estonian
1844	Finnish
1844	Latvian
1845	Aramaic
1845	Byelorussian
1845	Czech
1845	Danish
