A521.	Culture hero as dupe or trickster.
K1812.8.3.	Disguised queen visits her husband and begets child with him as assigned. (Cf.
H1187.	) Köhler-Bolte II 647ff.; Liungman Två Folk- minnesundersökningar 25 n. 1.
R152.1.	Disguised wife helps husband escape from prison.
K1812.9.	Incognito king rewards farmer for gift. Italian Novella: Ro- tunda.
J2415.1.	The two presents to the king: the beet and the horse.
K1812.10.	King disguised as peasant flees battle. Italian Novella: Ro- tunda.
K1812.11.	Incognito prince (king) sold into slavery. Disguised as sailor. Italian Novella: *Rotunda.
Q42.4.	Man frees slave (incognito prince). Rewarded with his own free- dom when captured.
R61.	Person sold into slavery.
K1812.12.	Incognito king comes to the aid of an enemy who has refused to villify him. Italian Novella: Rotunda.
W11.	Generosity.
K1812.13.	Incognito king rewards strangers who treat him as companion. Italian Novella: Rotunda.
K1812.14.	Lecherous prince disguises as merchant in order to kill his grand-children. Italian Novella: Rotunda.
K1817.4.	Disguise as merchant.
S42.	Cruel grandfather.
K1812.14.1.	King in disguise of merchant is given hospitality by enemy. Italian Novella: Rotunda.
K1812.15.	King disguised as own messenger. Italian Novella: Rotunda.
K1812.16.	King disguised as mountaineer. Italian Novella: Rotunda.
K1812.17.	King in disguise to spy out his kingdom. Chauvin VI 45 No. 209; Nouvelles Récréations No. 6.
N467.	King in disguise to learn secrets of his subjects.
K1812.18.	Fallen king in disguise recognized by former ally and helped. Irish myth: Cross.
H173.1.	Chieftain recognized by faithful swineherd.
N700.	Accidental encounters.
K1812.19.	King in disguise as one of his own men rescued in fighting alone against four. Icelandic: Boberg.
K1812.20.	Count in disguise. Cheremis: Sebeok-Nyerges.
K1813.	Disguised husband visits his wife. English: Wells 17 (Guy of Warwick); Irish myth: *Cross; Italian Novella: Rotunda; India: *Thompson-Balys.
H467.2.	Wife's faithfulness tested by proposal in another's name.
J1545.2.	Four men's mistress. A husband disguises as a priest to hear his wife's confession.
K1528.	Wife confesses to disguised husband.
K1568.	Husband in disguise begs food of his wife's suitors.
K1569.7.2.	Husband disguised as wife's lover goes to assignation and beats her.
K1813.1.	Disguised husband wins his faithless wife's love. Hindu: Tawney II 97; Africa (Ekoi): Talbot 116.   ## p. 432 (#436) ############################################  432 Motif-Index of Folk-Literature
K1813.1.1.	Disguised husband shows his wife that he is not repulsive, as she thinks him. India: *Thompson-Balys.
K1813.1.2.	Disguised husband shows his wife that he is not a good-for- nothing as she thinks him. Chinese: Graham.
K1813.2.	Disguised husband spies on his faithless wife. Icelandic: Her- varar saga 45-46, 122-23, Boberg.
K1814.	Woman in disguise wooed by her faithless husband. *Bédier Fabliaux 448; *BP IV 254 n. 1; Italian: Basile Pentamerone V No. 6, *Rotunda; India: *Thompson-Balys.
H1187.	Task left by departing husband for wife to accomplish: have a son whose real mother she is and whose real father he is. She accomplishes this by disguising as a girl.
K1310.	Seduction by dis- guise or substitution.
K1843.2.	Wife takes mistress's place in husband's bed. Brings about reconciliation.
T298.	Reconciliation of estranged couple.
K1814.1.	Prince disguised as merchant seduces a queen. (Cf.
K1349.3.1.	) Italian Novella: Rotunda; India: Thompson-Balys.
K1814.2.	Wife substitutes for princess, who has been jailed with hus- band. Before judge says: "What harm is there in a man being with his own wife?" India: Thompson-Balys.
K1814.3.	Wife disguised as fakir makes her husband, the king, fulfill her will. India: Thompson-Balys.
K1814.4.	Husband twits wife regarding "bought kiss"; she makes him buy one from her by disguising herself. India: Thompson-Balys.
K1815.	Humble disguise. (Cap o'Rushes, Peau d'âne, Allerleirauh.) Usually in rough clothing. (Cf.
K521.4.	3, K1812,
K1816.	) Type 510B; BP II 45ff.; **Cox passim; Cosquin Etudes 4f.; Icelandic: Boberg; Irish myth: *Cross; English: Wells 9 (King Horn); Italian Novella: Rotunda; Greek: *Frazer Apollodorus II 226 n. 2; Japanese: Ikeda; N. A. Indian (Ojibwa): Laidlaw Ontario Archeological Report (1918) 36 No. 111, (California): Gayton and Newman 95.
A527.3.1.1.	Culture hero assumes ugly and deformed guise.
D732.	Loathly Lady. Man disenchants loathsome woman by embracing her.
D733.	Loathly bridegroom. Woman disenchants loathsome man by embracing him.
K521.4.3.	Escape in humble disguise.
K1812.	King in disguise.
K1816.	Disguise as menial.
L113.2.	Menial heroine.
K1815.0.1.	Disguise with hood dropping low over the face. Icelandic: MacCulloch Eddic 43 (Odin), *Boberg.
K1815.1.	Return home in humble disguise. *Type 935.
K1815.1.1.	Pious pilgrim dies unknown in his father's house. (Miraculous manifestations.) BP III 461 (Grimm No. 204).
Q523.4.	Penance: living under stairs as mendicant.
K1815.2.	Ugly disguise. India: *Thompson-Balys; Samoa: Beckwith Myth 254.
K1816.	Disguise as menial. *Types 314, 870; Irish myth: *Cross; French Canadian: Barbeau JAFL XXIX 14; Italian: Basile Pentamerone II No. 7, IV No. 10; Arabian: Burton Arabian Nights S II 203; India: *Thompson-Balys; Japanese: Ikeda; Hawaii: Beckwith Myth 21.
D29.1.	Transformation into churl.
H384.1.1.	Wealthy suitor disguised as beggar to test bride's character.
K2357.14.	Disguise as churl to enter enemy's hall.
L102.	Unpromising heroine.
L113.2.	Menial heroine.
Q482.	Punishment: noble person must do menial service.
Q482.2.1.	Queen forced to do menial labor rescued by son.
V229.15.	Saint disguised as poor man.   ## p. 433 (#437) ############################################  K. Deceptions 433
K1816.0.1.	God disguised as menial. Icelandic: MacCulloch Eddic 85; Greek: *Frazer Apollodorus I 390 n. 1.
A181.	God serves as menial on earth.
K1816.0.2.	Girl in menial disguise at lover's court. *Types 511, 870; *Cox passim; *BP III 60, 443; Spanish: Espinosa Jr. Nos. 120-124; Italian: Basile Pentamerone III No. 3, *Rotunda.
H151.6.	Heroine in menial disguise discovered in her beautiful clothes: recognition follows.
R221.	Heroine's three-fold flight from ball. Cin- derella (Cap o' Rushes) after meeting the prince at a ball (church) flees before identification is possible. Repeated three times.
K1816.0.3.	Menial disguise of princess's lover. *Types 301, 314, 900; *BP I 446; Child V 109ff., 116ff., 305a; Wells 14 (The Lay of Havelok), 19 (Sir Beves of Hamtoun), 147 (Ipomadon); Icelandic: *Boberg; Italian Novella: *Rotunda; Tuamotu: Stimson MS (z-G. 13/10, 221, 343).
K1816.0.3.1.	Hero in menial disguise at heroine's wedding. Types 300, 301, 303; Irish myth: *Cross; Welsh: MacCulloch Celtic 94. See nearly all references to
N681.	
H151.2.	Attention drawn by helpful animal's theft of food from wedding table: recognition follows.
N681.	Husband (lover) arrives home just as wife (mistress) is to marry another.
K1816.0.4.	Scholar disguised as a rustic along road answers questions of school inspector in Greek, Latin, and Hebrew. England, Scotland, Wales: *Baughman.
K1816.1.	Gardener disguise. *Types 314, 502, 900; *BP I 446.
K1323.	Man disguised as gardener enters convent and seduces nuns.
K1816.2.	Pope disguised as caulker. Breton: Sébillot Incidents "calfat". "casseur".
K1816.3.	Disguise as woodcutter. Breton: Sébillot Incidents S.V.
K1816.4.	Disguise as potter. *Kittredge Witchcraft 394 n. 109.
K1816.5.	Disguise as goose-girl (turkey-girl). *Type 533; *BP II 273ff.; Köhler-Bolte I 347; Breton: Sébillot Incidents s.v. "gardeuse", "dindons". S.V.
B469.3.	Helpful goose.
H151.12.	Geese tell of beauty of their mistress and bring about recognition.
K1816.5.1.	Disguise as tender of birds. Africa (Western Sudan): Equil- becq I 227ff. No. 7, (Madagascar): Renel I 144ff. No. 26, I 148ff. No. 27.
K1816.6.	Disguise as herdsman (shepherd, swineherd, etc.). DeVries FFC LXXIII 324; Schoepperle II 583 s.v. "disguises"; Irish myth: *Cross; Icelandic: Boberg.
K1816.7.	Disguise as porter. Italian Novella: Rotunda.
K1349.1.1.	Lover disguised as porter gains access to princess's room.
K1816.8.	Disguise as stable-boy. Italian Novella: Rotunda.
L113.1.2.	Stable-boy as hero.
D24.3.	Transformation into a swineherd.
K1839.11.	Disguise as COW- herd.
P412.2.	Swineherd.
K1816.9.	Disguise as peasant.
K1812.10.	Incognito king flees battle. Disguises as peasant.
L113.4.	Peasant as hero.
N854.	Peasant as helper.
P15.1.	Disguised king 28   ## p. 434 (#438) ############################################  434 Motif-Index of Folk-Literature punished by peasant. Beaten because he does not get up early enough. (King Alfred and the cakes.)
P411.	Peasant. Wise men disguise as peasants. Italian Novella: Rotunda.
K1816.9.1.	
K1816.10.	Disguise as cobbler (shoemaker).
P453.	Shoemaker.
K1816.10.1.	Nobleman disguises as cobbler to woo woodcutter's daughter. Italian Novella: Rotunda.
T121.	Unequal marriage.
K1816.11.	Disguise as carpenter. Irish myth: *Cross; Jewish: *Neuman.
K2357.12.	Disguise as carpenter (tradesman) to enter enemy's camp.
P456.	Carpenter.
K1816.12.	Disguise as smith. Icelandic: Boberg.
A142.	Smith of the gods.
F451.3.4.2.	Dwarfs as smiths.
F531.6.9.	Giants as warriors.
L113.6.	Smith as hero.
K1816.13.	Disguise as slave. Greek: Odyssey IV 245; Africa (Upoto): Einstein 133.
K1817.	Disguise as wanderer. Italian Novella: Rotunda; Icelandic: *Bo- berg; Jewish: Neuman; India: Thompson-Balys.
K2357.2.	Disguise as pilgrim to enter enemy's camp.
K1817.1.	Disguise as beggar (pauper). *Type 900; *BP I 443ff.; Schoepperle II 583 s.v. "disguises"; *Hdwb. d. Märchens I 250b; Child I 189, 191f., 202-207, III 157, 179, 191ff., 271ff., V 2ff., 279f. Irish: O'Suilleabhain 24, 42, 45, Beal XXI 307, 315f., *Cross; English: Wells 11 (Horn Childe and Maiden Rimnild); Icelandic: *Boberg; Spanish: Espinosa II Nos. 133-135, III No. 192, Espinosa Jr. Nos. 145, 210; Greek: *Frazer Apollodorus II 299 n. 3; Jewish: *Neuman; Arabian: Burton Nights I 67; India: *Thompson-Balys; Chinese: Eberhard FFC CXX 249 No. 193; Korean: Zong in-Sob 116 No. 58; Hawaii: Beckwith Myth 393.
H384.1.	Bride test: kindness (father-in-law disguised as beggar).
K764.	Witch pretends to be starving beggar woman in order to capture child.
K1315.10.	Seduction by posing as beggar.
K2357.9.	Disguise as beggar to enter enemy's castle or to spy.
K2372.	Needy persons asked to come to ships for supplies. Many disguised as beggars. Lured on ship and taken to distant place of plenty.
P160.	Beggars.
K1817.1.1.	Disguise as fakir. India: *Thompson-Balys.
K1814.3.	Wife disguised as fakir makes her husband, the king, fulfill her will.
K1817.2.	Disguise as palmer (pilgrim). Thien Motive 16; *Boje XIX 70f.; English: Wells 9 (King Horn); Icelandic: FSS 230-32, 252, Boberg; Italian Novella: Rotunda.
K2357.2.	Disguise as pilgrim to enter enemy's camp (castle).
K1817.3.	Disguise as harper (minstrel). *Type 900; *BP I 446; *Boje XIX 70f., Thien Motive 16; *Hibbard 93 n. 9; English: Wells 9 (King Horn); Icelandic: *Boberg.
K2357.1.	Disguise as musician to enter enemy's camp.
P428.	Musician.
Q223.7.	Musician flogged for eating a kid on Friday (day of fast).
K1817.3.1.	Disguise as poet. Irish myth: *Cross.
P427.7.	Poet.
K1817.4.	Disguise as merchant. Schoepperle II 583 s.v. "disguises"; Irish myth: Cross; Icelandic: *Boberg; Spanish: Espinosa Jr. Nos. 142-145; Italian Novella: Rotunda; Jewish: *Neuman.
K775.	Capture by luring merchant to look at supposed bargain.
K1315.12.	## p. 435 (#439) ############################################  K. Deceptions 435 Seduction by posing as a merchant.
K1812.14.	Lecherous prince dis- guises as merchant in order to kill his grandchildren.
K2249.6.	Treacher- ous merchant.
K2357.10.	Disguise as merchant to enter tower guarded by enemy.
K1817.4.1.	Disguise as peddler. India: Thompson-Balys.
K1817.4.1.1.	Queen disguised as peddler. India: *Thompson-Balys.
K1817.4.1.1.1.	Queen disguised as peddler sells children poisoned cheese. India: *Thompson-Balys.
K1812.8.	Incognito queen (princess).
S111.	Murder by poisoning.
K1817.5.	Disguise as gypsy. Italian Novella: Rotunda.
K1818.	Disguise as sick man. *Type 3; Irish myth: *Cross; Icelandic: Boberg; Jewish: *Neuman; Arabian: Burton Nights S V 285; Jap- anese: Ikeda; West Indies: Flowers 546.
J644.1.	Fox sees all tracks going into lion's den but none coming out. He saves himself.
K11.5.	Race won by deception: sham-sick trickster.
K473.	Sham blood and brains. The fox covers his head with milk and says that his brains have been knocked out. K495 Trickster shams sickness so that partner does all the work.
K523.	Escape by shamming sickness.
K661.4.	Illness feigned and murdered men substituted in bed.
K828.2.	Fox feigning illness admitted to hen-roost and kills the hens.
K1241.	Trickster rides dupe horseback (by feigning sickness).
K1349.1.5.	Man feigns sick in order to enter room of princess skilled in healing, and wooes her for his friend.
K1382.	Trickster pretends lameness and is taken on woman's back: violates her.
K1656.	Sham dumb man wins suit.
K1676.	Pretended sick man aroused by beating.
D1818.6.	Decep- tion by pretended faint.
K1818.1.	Disguise as leper. Irish myth: *Cross; English: Wells 143 (Generydes); Tonga: Gifford 193.
K1315.11.	Seduction by posing as leprous.
K1818.2.	Scald-head disguise. To avoid having his gold hair seen, the hero covers his head with a cloth and says that he has the scald- head. *Types 314, 502; *BP III 109; *Chauvin VI 51 No. 217 n. 3; Missouri French: Carrière.
