motif_id	text
C901.4.	Punishment for breaking tabu: assigner of punishment suffers his own penalty. The curious wife: wait and see.
C901.4.1.	King breaks his own tabu and meets with the punishment he has set for violation of it.
C905.	Supernatural being punishes breach of tabu.
C905.1.	Dwarf punishes for breach of tabu.
C905.2.	Moon punishes for breach of tabu.
C910.	Permanent sign of disobedience for breaking tabu. Animal characteristics: punishment for working on holy day. Animal characteristics punishment for disobedience.
C911.	Golden finger as sign of opening forbidden chamber. Transformation: objects to gold. Magic wealth.
C912.	Hair turns to gold as punishment in forbidden chamber. Transformation: hair to gold. Hair furnishes treasure. Magic wealth.
C913.	Bloody key as sign of disobedience. Transformation: key becomes bloody. Magic key. Indelible blood.
C913.1.	Bloody egg as sign of disobedience.
C915.	Contents of forbidden receptacle are released.
C915.1.	Troubles escape when forbidden casket is opened.
C915.1.1.	Music-box continues playing when it is touched contrary to tabu. Köhler's notes to Gonzenbach Sicilianische Märchen No. 15. Looking tabu broken. Bag of winds. Wind is confined in a bag. Man breaks prohibition against looking into bag and releases winds.
C915.2.	Animals escape when forbidden baskets opened. Origin of ani- mals. Creation of animals as punishment for beating forbidden drum.
C915.2.1.	Animals escape when forbidden calabash is opened.
C916.	Continuous action started by breaking tabu. The cursed dancers. Dancers rude to holy man cursed and must keep dancing till Judgment Day. Magic results from eating or drinking. Continuing magic acts.
C916.1.	Trespass betrayed by dripping candle.
C916.2.	Animals produced when forbidden drum is beaten. Creation of animals as punishment for beating forbidden drum. Crab beats deity's forbidden drum: eyes lift out of body.
C916.3.	Magic porridge-pot keeps cooking. Against command, mother of owner bids pot to cook. It fills house with porridge and will not stop until ordered by mistress. Why the sea is salt. Magic salt mill is stolen by sea-captain, who takes it aboard and orders it to grind. It will stop only for its master; ship sinks and keeps grinding salt. Magic pot. Magic cooking-pot obeys only master.
C916.4.	Spinning wheel continues spinning because woman has worked at forbidden time.
C917.	Object magically appears when tabu is broken.
C917.1.	Tabued pot broken: town appears.
C918.	Mare from water world disappears when she is scolded and her halter used for common purposes. Tabu: offending water spirits. Animal dives into lake and disappears.
C918.1.	Marvelous cow offended disappears. Cow with inexhaustible milk.
C920.	Death for breaking tabu. Fairies take vengeance for destruction of fairy mound. Death as punishment for broken oath. Vain attempts to escape fulfillment of prophecy. Inexorable fate: death for violating tabus. Death as punishment.
C920.1.	Death of children for breaking tabu.
C920.2.	Death of wife for breaking tabu.
C921.	Immediate death for breaking tabu. Tabu: failing to make gift to magic lance. The lance kills.
C922.	Death by smothering for breaking tabu. Man given secret box conveying the power of making women love him. ning and opens it. The women smother him to death. Love-compelling man sickens of bargain. Man on Island of Fair Women overcome by loving women.
C922.1.	Death by choking for breaking tabu. Murder by choking.
C923.	Death by drowning for breaking tabu. Lake from violating tabu. Flood as punishment. Desecrated well overflows. Prodigy as punishment.
C924.	Death by thirst for breaking tabu.
C925.	Death from rattlesnake bite because of breaking tabu. Calif.
C926.	Man (woman) vanishes on breaking of tabu.
C927.	Burning as punishment for breaking tabu.
C927.1.	Person turned to dust.
C927.2.	Falling to ashes as punishment for breaking tabu. Person magically reduced to ashes. Tabu: touching ground on return from fairyland.
C927.3.	Burning and drowning as punishment for breaking tabu. Woman causes twofold death of mortal husband who utters her name. Murder by burning. Souls in hell alternatively drown and burn.
C928.	Death from insanity as punishment for breaking tabu. Insanity for breaking tabu.
C929.	Death for breaking tabu miscellaneous.
C929.1.	"Shame and disgrace" threatened for refusing love of forth- putting woman. Girl as wooer.
C929.2.	Death from specific disease for breaking tabu.
C929.2.1.	Death from paralysis for breaking tabu.
C929.3.	Beheading for breaking tabu.
C929.4.	Death by stoning for breaking tabu.
C929.5.	Death by being swallowed for breaking tabu.
C929.6.	Man sacrificed to the gods for breaking tabu.
C930.	Loss of fortune for breaking tabu. Clerics' voyage unsuccessful because they sailed in boats of skin. Fitting destruction (disappearance) of property as punishment.
C930.1.	Dishonor to children because of breaking tabu.
C931.	Building falls because of breaking of tabu. Fortress built on Sunday destroyed by tempest.
C932.	Loss of wife (husband) for breaking tabu. Tabu: offending supernatural wife. Quest for vanished husband.
C933.	Luck in hunting (fishing) lost for breaking tabu.
C933.1.	Luck in hunting lost for breaking tabu. Africa.
C933.2.	Luck in fishing lost for breaking tabu.
C934.	Food supply fails because of broken tabu.
C934.1.	Loss of crops because of broken tabu.
C934.2.	Land made sterile because of broken tabu. Land made magically sterile.
C934.3.	Elves set country afire because of broken tabu. Fairies set fire to buildings.
C935.	Helpful animal disappears when tabu is broken. Mare from water world disappears when she is scolded and her halter used for common purposes.
C936.	War lost because of breaking tabu.
C937.	God's favor lost for breaking tabu. Paradise lost because of one sin.
C937.1.	Immortality lost because of breach of tabu.
C938.	A1335. Origin of death. Rulers of inferior character after tabu is broken. Kings. Failure of crops during reign of wicked king. miscellaneous.
C939.	Loss of fortune for breaking tabu.
C939.1.	Punishment for breaking tabu: water withdrawn from lake.
C939.2.	Punishment for broken tabu: good money turns to counterfeit.
C939.3.	Felled trees (cut weeds) return to their places because of broken tabu. Felled tree raises itself again.
C939.4.	Golden Age ends as result of broken tabu. S. Am.
C940.	Sickness or weakness for breaking tabu. Tabu: offending supernatural wife. Magic object gives weakness. Magic weakness. Magic sickness.
C940.1.	Princess's secret sickness from breaking tabu. Magic sickness because girl has thrown away her consecrated wafer. She must recover consecrated wafer which rat has stolen from her first communion. Princess sick because toad has swallowed her consecrated wafer.
C940.2.	Daughters' sickness because of father's breaking tabu.
C941.	Particular disease caused by breaking tabu. Fairies cause disease.
C941.1.	Leprosy from breaking tabu.
C941.2.	Swelling of limbs from breaking tabu.
C941.3.	Sores on body from breaking tabu.
C941.3.1.	Sore mouth as punishment for breaking tabu.
C941.4.	Plague for breaking tabu. Plague as punishment.
C941.5.	Paralysis as punishment for broken tabu.
C942.	Loss of strength from broken tabu. Magic object gives weakness. Magic object renders help- less. Magic weakness. Couvade. Unique exceptions from curse.
C942.1.	Loss of magic strength by smoking.
C942.2.	Magic horse becomes powerless because of broken tabu.
C942.3.	B181. Magic horse. Tabu: man looking at nude woman. Fairies cause weak- ness. Fairy woman exhibits her figure to warriors.
C942.4.	Woman's breasts dry up because of broken tabu.
C943.	Loss of sight for breaking tabu. Tabu: looking at fairies. Tabu: looking at nude woman riding through town. Magic object blinds. Blinding by magic. Fairies cause blindness. Blinding as punishment.
C943.1.	Man receives fork in eye for breaking tabu.
C943.2.	Loss of one eye for breaking tabu. S. Am.
C943.3.	Sore eyes from breaking tabu.
C944.	Dumbness as punishment for breaking tabu. Dumbness as curse. Loss of speech as punishment.
C945.	Magic forgetfulness for breaking tabu. Object causes magic forgetfulness. Magic forgetfulness.
C946.	Limbs affected by breaking tabu.
C946.1.	Limb broken for stepping on grave.
C946.2.	Arm shortened for breaking tabu.
C946.3.	Magic growth of members for breaking tabu.
C947.	Magic power lost by breaking tabu. Magic powers lost.
C948.	Mutilation as punishment for breaking tabu. Maiming by magic. Mutilations.
C948.1.	Mouth expanded because of broken tabu.
C948.2.	Nose to be cut off as punishment for breaking tabu.
C948.3.	Tongue of woman who breaks tabu protrudes and entwines it- self around a post in the home.
C948.4.	Man's liver snatched away because of broken tabu. Punishment of Prometheus.
C948.5.	Man's lungs cut out because of broken tabu.
C948.6.	Hand cut off for broken tabu.
C948.7.	Face chilled because of broken tabu.
C948.8.	Head shattered for breaking tabu.
C949.	Sickness or weakness for breaking tabu myth: Cross. Sickness or weakness for breaking tabu myth: Cross. miscellaneous. Irish.
C949.1.	Insanity for breaking tabu. Death from insanity as punishment for breaking tabu.
C949.2.	Baldness from breaking tabu.
C949.3.	Sterility from breaking tabu.
C949.4.	Bleeding from breaking tabu.
C949.5.	Continued thirst from breaking tabu.
C950.	Person carried to other world for breaking tabu.
C952.	A751. Man in moon burns brush as punishment for doing so on Sun- day. Immediate return to other world because of broken tabu.
C953.	C31. Tabu: offending supernatural wife. Loss of wife for breaking tabu. Person must remain in other world because of broken tabu. Orpheus. Journey to land of dead, to bring back person from the dead.
C954.	Person carried off to other world for breaking tabu.
C955.	F325. Fairies kidnap boy when he breaks tabu by going outside man- sion under earth before twelve years. Banishment from heaven for breaking tabu.
C960.	Transformation for breaking tabu. Transformation by breaking tabu. Transformation as punish- ment. Fairy gift disappears or is turned to something worth- less when tabu is broken.
C961.	Transformation to object for breaking tabu.
C961.1.	Transformation to pillar of salt for breaking tabu. Slain giant turns to salt stone.
C961.2.	Transformation to stone for breaking tabu. Transformation: man to stone. Sunlight turns giant or troll to stone. Troll bursts when sun shines on him. Or he may become stone.
C961.3.	Transformation to wood for breaking tabu.
C961.3.1.	Transformation to wooden image for breaking tabu.
C961.3.2.	Transformation to tree for breaking tabu.
C961.4.	Transformation to mountain ridge for breaking tabu.
C961.5.	Transformation to anthill for breaking tabu.
C962.	Transformation to animal for breaking tabu.
C962.1.	Transformation to mouse for breaking tabu.
C962.2.	Transformation to bird for breaking tabu.
C963.	Person returns to original form when tabu is broken. A person originally transformed from an animal or an object returns to that form when the origin is mentioned.
C963.1.	Person returns to original animal form when tabu is broken.
C963.2.	Person returns to original egg form when tabu is broken. Marriage of man with woman who has come from an egg.
C963.3.	Person returns to original vegetable form when tabu is broken. Magic sleep when hero breaks fruit open too soon.
C963.4.	Giants return to life if tabu is broken. French Canadian: Sister Marie Ursule.
C966.	Change of language for breaking tabu. Confusion of tongues. Tabu: building too high a tower. Tower of Babel.
C967.	Valuable object turns to worthless, for breaking tabu.
C982.	N558. If one takes it along it will turn into gold. Disenchantment for breaking tabu. Disenchantment by breaking tabu. Miscellaneous punishments for breaking tabu. Sex tabu broken: child born without bones. Person beaten by whips for breaking tabu.
C983.	Person must remain on mountain because of broken tabu. French Canadian: Sister Marie Ursule.
C984.	Disaster because of broken tabu.
C984.1.	Great wind because of broken tabu. Magic wind. Storm produced by magic. Wind pro- duced by magic.
C984.2.	Storm because of broken tabu.
C984.3.	Flood because of broken tabu. Lake from violating tabu. Flood as punishment for incest.
C984.4.	Tidal wave for breaking tabu.
C984.4.1.	Sea rolls in over the land from all sides and a sea serpent comes because of broken tabu.
C984.5.	Disastrous lightning for breaking tabu.
C984.6.	General conflagration for breaking tabu. S. Am. World fire.
C984.7.	Village sinks in earth for violation of tabu. S. Am. Church and congregation sink to bottom of sea.
C984.8.	Island split apart for broken tabu.
C985.	Physical changes in person because of broken tabu.
