type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints
67**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
67**,Irish,geographic,country,0.95,demonym_lookup,Ireland,
670,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
670,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
670,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
670,Irish,geographic,country,0.95,demonym_lookup,Ireland,
670,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
670,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
670,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
670,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
670,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
670,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
670,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
670,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
670,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
671,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
671,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
671,Irish,geographic,country,0.95,demonym_lookup,Ireland,
671,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
671,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
671,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
671,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
671,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
671,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
671D*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
671D*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
672,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
672,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
672,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
672,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
672B*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
672B*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
672C*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
672D,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
672D,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
673,Irish,geographic,country,0.95,demonym_lookup,Ireland,
674,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
675,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
675,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
675,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
675,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
675,Irish,geographic,country,0.95,demonym_lookup,Ireland,
675,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
675,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
675,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
675,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
675,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
677,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
677,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
677,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
677*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
677*,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
67A*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
68*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
68*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
68A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
68A,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
70,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
70,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
70,Irish,geographic,country,0.95,demonym_lookup,Ireland,
70,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
70,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
70,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
70,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
70,Tungus,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Siberia,
70,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
70,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
700,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
700,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
700,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
700,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
700,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
700,Irish,geographic,country,0.95,demonym_lookup,Ireland,
700,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
700,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
700,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
700,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
700,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
700,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
701,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
701,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
701,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
701,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
701,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
701,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
704,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
704,Irish,geographic,country,0.95,demonym_lookup,Ireland,
705A,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
705A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
705A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
705A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
705A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
705A,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
706,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
706,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
706,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
706,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
706,Irish,geographic,country,0.95,demonym_lookup,Ireland,
706,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
706,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
706,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
706,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
706,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
706,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
706,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
706,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
706C,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
706C,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
706D,Irish,geographic,country,0.95,demonym_lookup,Ireland,
706D,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
707,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
707,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
707,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
707,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
707,Irish,geographic,country,0.95,demonym_lookup,Ireland,
707,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
707,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
707,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
707,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
707,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
707,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
707,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
707,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
707,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
708,Irish,geographic,country,0.95,demonym_lookup,Ireland,
709,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
709,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
709,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
709,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
709,Irish,geographic,country,0.95,demonym_lookup,Ireland,
709,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
709,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
709,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
709,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
709,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
709,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
710,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
710,Irish,geographic,country,0.95,demonym_lookup,Ireland,
710,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
710,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
710,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
711,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
711,Irish,geographic,country,0.95,demonym_lookup,Ireland,
712,Irish,geographic,country,0.95,demonym_lookup,Ireland,
715,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
715,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
715,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
715,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
715,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
715,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
715,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
715A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
715A,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
72,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
72,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
72,Liberian,geographic,country,0.95,demonym_lookup,Liberia,
72,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
72,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
72*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
72*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
720,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
720,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
720,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
720,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
720,Irish,geographic,country,0.95,demonym_lookup,Ireland,
720,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
720,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
720,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
720,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
720,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
725,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
725,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
725,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
725,Irish,geographic,country,0.95,demonym_lookup,Ireland,
725,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
725,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
725,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
725,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
726,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
726,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
726,Irish,geographic,country,0.95,demonym_lookup,Ireland,
726,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
726,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
726,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
729,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
729,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
729,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
72B*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
72D*,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
72D*,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
72D*,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
72D*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
72D*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
73,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
73,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
735,Irish,geographic,country,0.95,demonym_lookup,Ireland,
735,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
735,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
735,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
735,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
735A,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
735A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
735A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
736,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
736,Irish,geographic,country,0.95,demonym_lookup,Ireland,
736,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
736,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
736A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
736A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
736A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
737,Irish,geographic,country,0.95,demonym_lookup,Ireland,
737,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
737B*,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
737B*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
740**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
740**,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
745,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
745,Irish,geographic,country,0.95,demonym_lookup,Ireland,
745,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
745,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
745A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
745A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
745A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
745A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
74C*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
74C*,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
74C*,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
74C*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
75,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
75,Irish,geographic,country,0.95,demonym_lookup,Ireland,
75,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
75,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
75,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
75,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
75*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
75*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
75*,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
75*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
750*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
750*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
750**,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
750A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
750A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
750A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
750A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
750A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
750A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
750A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
750A,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
750B,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
750B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
750B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
750B,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
750B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
750B,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
750D,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
750D,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
750D,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
750E,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
750E,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
750E*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
750K*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
750K*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
751A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
751A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
751A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
751A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
751A*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
751A*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
751A*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
751B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
751B*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
751C*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
751C*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
751E*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
751E*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
751E*,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
751E*,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
751E*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
751F*,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
