type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints,coordinates,claude_analysis
844,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
845,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
845,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
846,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
846,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
850,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
850,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
850,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
850,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
850,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
851,Cape Verdian,geographic,country,0.95,claude_geographic_knowledge,Cape Verde,Likely demonym/nationality,"(16.0, -24.0)",Country demonym for Cape Verde
851,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
851,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
851,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
851,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
851,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
851,Tanzanian,geographic,country,0.95,claude_geographic_knowledge,Tanzania,Likely demonym/nationality,"(-6.4, 34.9)",Country demonym for Tanzania
851,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
852,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
852,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
852,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
852,Votyak,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Udmurt Republic/Russia,No obvious patterns,"(57.0, 53.0)",Language/linguistic group from Udmurt Republic/Russia
853,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
853,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
853,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
853A,Cape Verdian,geographic,country,0.95,claude_geographic_knowledge,Cape Verde,Likely demonym/nationality,"(16.0, -24.0)",Country demonym for Cape Verde
854,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
854,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
854,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
855,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
856,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
856,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
857,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
857,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
857,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
857,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
859,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
859,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
861,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
861,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
861A,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
870,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
870,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
870,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
870A,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
871,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
871,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
871A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
871A,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
871A,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
872*,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
873,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
873,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
873,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
873,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
873,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
874,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
874,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
874*,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
875,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
875,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
875,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
875,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
875,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
875,Sorbian,linguistic,slavic_minority,0.9,claude_linguistic_knowledge,Lusatia/Germany-Poland,Likely demonym/nationality,"(51.5, 14.3)",Language/linguistic group from Lusatia/Germany-Poland
875,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
875,Syrjanian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Komi Republic/Russia,Likely demonym/nationality,"(64.0, 54.0)",Language/linguistic group from Komi Republic/Russia
875,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
875,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
875,Wotian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Estonia/Ingria,Likely demonym/nationality,"(59.4, 24.8)",Language/linguistic group from Estonia/Ingria
875A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
875A,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
875A,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
875A,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
875A,Turkmen,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Turkmenistan & Central Asia,No obvious patterns,"(38.9, 59.6)",Ethnic/tribal group from Turkmenistan & Central Asia
875B,Kalmyk,ethnic_tribal,mongolic_people,0.88,claude_ethnographic_knowledge,Kalmykia/Russia,No obvious patterns,"(46.3, 44.3)",Ethnic/tribal group from Kalmykia/Russia
875B,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
875B,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
875B,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
875B,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
875B,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
875D,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
875D,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
875D,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
875E,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
877,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
879,Dominican,geographic,country,0.95,claude_geographic_knowledge,Dominican Republic,Likely demonym/nationality,"(18.7, -70.2)",Country demonym for Dominican Republic
879,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
879,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
879,Tunisian,geographic,country,0.95,claude_geographic_knowledge,Tunisia,Likely demonym/nationality,"(33.9, 9.6)",Country demonym for Tunisia
879A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
879A,Rumanian,geographic,country,0.95,claude_geographic_knowledge,Romania,Likely demonym/nationality,"(45.9, 24.9)",Country demonym for Romania
88*,Slovene,geographic,country,0.95,claude_geographic_knowledge,Slovenia,No obvious patterns,"(46.1, 14.9)",Country demonym for Slovenia
880,Turkmen,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Turkmenistan & Central Asia,No obvious patterns,"(38.9, 59.6)",Ethnic/tribal group from Turkmenistan & Central Asia
880*,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
881,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
881,Palestinian,geographic,disputed_territory,0.95,claude_geographic_knowledge,Palestine/Israel,Likely demonym/nationality,"(31.9, 35.2)",Country demonym for Palestine/Israel
881,Tatar,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Tatarstan/Russia & Central Asia,No obvious patterns,"(55.8, 49.1)",Ethnic/tribal group from Tatarstan/Russia & Central Asia
881,Turkmen,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Turkmenistan & Central Asia,No obvious patterns,"(38.9, 59.6)",Ethnic/tribal group from Turkmenistan & Central Asia
881A,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
881A,Sri Lankan,geographic,country,0.95,claude_geographic_knowledge,Sri Lanka,Likely demonym/nationality,"(7.9, 80.8)",Country demonym for Sri Lanka
881A,Uzbek,ethnic_tribal,turkic_people,0.88,claude_ethnographic_knowledge,Uzbekistan & Central Asia,No obvious patterns,"(41.4, 64.6)",Ethnic/tribal group from Uzbekistan & Central Asia
882,Cape Verdian,geographic,country,0.95,claude_geographic_knowledge,Cape Verde,Likely demonym/nationality,"(16.0, -24.0)",Country demonym for Cape Verde
882,Moroccan,geographic,country,0.95,claude_geographic_knowledge,Morocco,Likely demonym/nationality,"(31.8, -7.1)",Country demonym for Morocco
882,Wepsian,linguistic,uralic_language,0.9,claude_linguistic_knowledge,Karelia/Russia-Finland,Likely demonym/nationality,"(61.8, 34.3)",Language/linguistic group from Karelia/Russia-Finland
