motif_id	text
W27.	Animals grateful for rescue from peril of death. Gratitude.
W27.1.	Man weeps with gratitude to God because He did not make him hideous as toad.
W28.1.	Woman drinks poison that son may be king.
W28.2.	Woman sacrifices life for son's honor.
W28.3.	Man leaps from vessel into jaws of sea-beast so as to save remaining passengers.
W28.4.	Saint threatens to take place of homicide in hell unless soul is released.
W31.	Obedience.
W32.	Bravery.
W32.1.	King Richard leads host to victory by leaping his horse overboard.
W33.	Heroism.
W33.1.	Badly wounded warrior continues fighting.
W33.2.	Warrior refuses to delay battle in return for promise of long, happy life.
W34.	Loyalty.
W34.1.	Man constrained to elope with leader's fiance resists her blandishments.
W34.2.	Loyal friends refuse to fight against disgraced comrade.
W34.3.	Cowardly to leave battle while lord is alive.
W34.4.	Fakir rewarded by prince with a life of luxury in city chooses to return to his monkey friends in jungle.
W35.	Justice.
W35.1.	"Man picked to judge bull-fight because he is ""no fairer to his friend than to his foe."""
W35.2.	Upright judge refuses a bribe: he is responsible to a higher tribunal called Conscience.
W35.3.	Upright judge refuses a bribe: he is responsible to a higher tribunal called conscience.
W37.	Conscientiousness.
W37.0.1.	Man never breaks his word.
W37.1.	Oil well digger runs out of money, leaves the country, forgetting to tell his driller. He returns fifty years later, finds the driller still drilling away. Baughman.
W37.2.	Man keeps promise to return to be eaten by tiger: let go without harm.
W37.3.	Rabbi returns jewel found with bought ass. He had not paid for it.
W43.	Peacefulness.
W45.	Honor.
W45.1.	Prostrate soldier asks his enemy to stab him in the chest instead of the back in order to save his honor. The captor frees him and the two become friends.
X0.	Humor of discomfiture.
X100.	Humor of disability.
X1002.	Lie: remarkable user of whip. Baughman.
X1004.2.	Lie: man rides cyclone.
X1010.	Lie: remarkable mental skills.
X1011.	Lie: the great inventer.
X1012.	Lie: person displays remarkable ingenuity or resourcefulness.
X1012.1.	Lie: axes ground on boulders rolling down hill.
X1020.	Lie: remarkable possessions of remarkable man.
X1021.	Lie: remarkable clothing of remarkable man.
X1022.	Lie: other extraordinary personal effects of remarkable person.
X1023.	Lie: extraordinary equipment of remarkable man.
X1024.	Lie: extraordinary tools of remarkable man.
X1025.	Lie: extraordinary machinery of remarkable man.
X1030.1.	The great building.
X1031.	Lie: the great kitchen.
X1031.1.	Lie: remarkable equipment in big kitchen.
X1031.1.1.	Lie: The great kettle.
X1031.2.	Lie: help in big kitchen.
X1031.3.	Lie: remarkable cooking in big kitchen.
X1031.4.	Lie: remarkable baking in big kitchen.
X1031.4.1.	Lie: skating with bacon to grease griddle in big kitchen.
X1031.5.	Lie: other extraordinary foods from great kitchen.
X1031.6.	Lie: remarkable food preferences. French loggers prefer pea soup for all three meals. Baughman.
X1031.7.	Lie: extraordinary piles of garbage from great kitchen.
X1032.	The great dining quarters.
X1033.	Lie: the great bunkhouse. The great building.
X1035.	Lie: the great hotel.
X1036.	Lie: the great stable. The great egg.
X1036.1.	Lie: the great stable: distance to stall. Cow has calf and the calf grows up and has calf before it can reach its stall.
X1045.	The big wedding. Giant with sixty daughters.
X1060.	Lie: other possessions of remarkable man.
X1061.	Lie: great boat or ship of remarkable man.
X1061.1.	Remarkable size of great ship.
X1071.	The big wedding. Giant with sixty daughters.
X1079.	REMARKABLE MAN'S EXTRAORDINARY POSSESSIONS
X1080.	Lie: occupations of remarkable man.
X1081.	Lie: remarkable logging operations.
X1082.1.	Lie: remarkable sawmill operator.
X1082.2.	Baughman.
X1083.	Lie: remarkable steel worker. Baughman.
X1084.	Lie: remarkable oil drilling operator.
X1099.	Lie: the remarkable man.
X11.	"Arriving at home, he says to his wife, ""Unload the ass when he comes. He runs so fast that he passes the ass. I must run through the village a couple of times more."". Red pepper for the slow ass: man tries it on himself. Then he tries it on himself. When, on the advice of a friend, he gives the ass red pepper, the ass runs away."
X110.	Humor of deafness.
X1100.	Lie: the remarkable hunter.
X111.	Deaf men and their answers.
X111.1.	Deaf persons: search for the lost animal. A inquires for his lost animal. B talks about his work and makes a gesture. A follows the direction of the gesture and happens to find the animals. He returns and offers an injured animal to B in thanks. B thinks that he is blamed for injuring the animals. Dispute. Taken to deaf judge.
X111.10.	The workman answers the traveler's courtesies with remarks about his work.
X111.11.	Buyer and deaf seller.
X111.12.	The deaf parson. The youth answers unintelligibly but is praised nevertheless.
X111.13.	"The deaf bishop. The drunken priest says, ""In the morning I take a drink of rum and afterwards four or five little drinks."""
X111.14.	Deaf litigants and deaf judge misunderstand one another.
X111.15.	Travelers pass through Wesley.
X111.2.	Deaf peasant: travelers ask the way. Travelers ask their direction. Peasant thinks they want to buy oxen. Peasant's wife arrives; thinks they say her food is too salty.
X111.3.	A great shouting takes place, and each thinks the other out of his wits. A trickster tells each of two persons before they meet that the other is hard of hearing and must be shouted at. Two persons believe each other deaf.
X111.4.	Deaf peasant: the wedding invitation. Peasant: I come from Bingen. L. P. Two weeks from next Sunday the wedding. L. Shall I come to the wedding?  P. Three and a half gulden.
X111.5.	Deaf man on the bridge. L. Good day, Caspar. C. It is worth four pence. L. Good day, Caspar. C. Yes, my lord, whenever you wish.
X111.6.	The deaf man and the proud nobleman. A nobleman amuses himself at the expense of the deaf man. Finally Nobleman: I wish you a thousand gallows and ropes around your neck. My lord, I wish you twice as many.
X111.7.	Bolte Zs. In some the people are not really deaf but fail to catch a word; in some they are deaf. Misunderstood words lead to comic results.
X111.8.	The deaf man with the bird in the tree. A traveler asks the way and the man keeps telling him about the bird he has caught.
X111.9.	7. B. Deaf man visits the sick. He plans the conversation with the expected answers. I am dead. I think. Nouvelles Rcrations No. The answers turn out otherwise. What have you eaten? Poison, I hope it agrees with you.
X1110.	Lie: the wonderful hunt.
X1110.1.	The unlucky hunt.
X1111.	Hunter shoots ram-rod full of ducks.
X1112.	Hunter catches fish in boots while wading.
X1114.	Man lays bag by fencehole and all the hares run into it.
X1114.1.	Two hares run into each other and are caught.
X1114.2.	Tiger lies in water with mouth open: cat drives fish in.
X1115.	Large bag of frozen raccoons taken by hunter.
X1115.1.	The rabbit-catch: rabbits freeze feet fast to ice at night.
X1116.	The breathing tree. Hunter cuts down tree packed full of animals. The tree is so full of animals that a crack in tree opens as animals inhale, closes when they exhale.
X1119.	Miscellaneous stories of plentiful game.
X1119.1.	Lie: thick flock of birds. Baughman.
X1119.2.	Lie: remarkable bag of deer.
X112.	Deaf husband orders deaf wife to prepare a certain dish: misunderstanding.
X1120.	Lie: the great marksman.
X1122.	Lie: hunter with remarkable marksmanship.
X1122.1.	Lie: hunter shoots projectile great distance.
X1122.2.	Lie: person shoots many animals with one shot.
X1122.3.	Lie: ingenious person bends gun barrel to make spectacular shot.
X1124.	Lie: the hunter catches or kills game by ingenious or unorthodox method.
X1124.1.	Shooting off the leader's tail.
X1124.2.	Hunter turns animal inside out. He reaches down animal's throat, grasps his tail, and turns him inside out.
X1124.3.	Accidental discharge of gun kills much game. Gun kills a bird which falls on loose limb of tree, which falls on bear, etc., etc.
X1124.3.1.	Gunshot splits limb and catches feet of birds.
X1124.4.	Hunting wolves with rod and line.
X113.	Misunderstanding and quarrels in family of deaf.
X1130.1.	Game rolls down hill in snow; snowball builds up around game, keeps it fresh and protected until used.
X1130.2.	Fruit tree grows from head of deer shot with fruit pits.
X1130.2.1.	Tree grows out of horse and gives rider shade.
X1130.3.	Baughman. The frogs are caught in the ice. Water of stream or lake freezes just as frogs jump into lake.
X1132.	Ingenious skinning of animal.
X1132.1.	The nailed wolf's tail. Wolf's tail nailed to tree. Wolf runs away and leaves his skin hanging.
X1133.	Lie: the hunter in danger.
X1133.1.	Lie: man uses remarkable means of getting out of tree stump.
X1133.2.	Man escapes from bear by running for a long time, from summer to winter. Bear chases man in July; he finally crosses a river on the ice. The bear falls in or stops following in December.
X1133.3.	Man in barrel grabs wolf by the tail and is drawn out of danger.
X1133.3.1.	Animal unwittingly puts tail into man's hands and is caught.
X1133.3.2.	If the wolf's tail breaks. Trickster and companion are wolf hunting. The companion goes into the wolf hole. The wolf comes. The other catches the wolf by the tail and the wolf scratches dust into the companion's eyes.
X1133.4.	Man escapes from bee's nest on bear's tail.
X1133.5.	Buzzards carry man to safety. His tears form a stream. Tigers stand on each other's heads trying to reach man in tree.
X1150.	Lies about fishing.
X1150.1.	The great catch of fish.
X1151.	Lie: large number of fishermen in one spot. Baughman.
X1153.	Lie: fish caught by remarkable trick.
X1154.	Lie: unusual catch by fisherman.
X1154.1.	Lie: fisherman catches fish with amazing contents.
X1154.1.1.	Man catches fish with larger fish inside.
X1156.	Lie: other unusual methods of catching fish. Baughman.
X1199.	LIE: GREAT HUNTERS AND FISHERMEN
X12.	Man interrupted each time he tries to eat something.
X12.1.	Man continually interrupted from eating answers in rhymed monosyllables. Nouvelles Rcrations.
X120.	Humor of bad eyesight.
X1201.	Lie: the great animal.
X1202.	Lie: animals inherit acquired characteristics or conditions.
X1202.1.	Small cart serves as back legs for crippled sow. Pigs also have these carts.
X1203.	Lie: animal's food affects him in unusual way.
X1204.	Lie: animals eat one another up.
X1204.1.	Two wolves eat each other up so that only tails are left.
X1204.2.	Lie: two birds swallow each other.
X1205.1.	Snake strikes object, causing it to swell.
X1206.	Lies: animals trained to respond to certain sounds: absurd result.
X1208.	Animals already cooked for eating.
X1208.1.	Roast pigs run around with knife and fork in back ready for eating. Baughman.
X1208.2.	Lie: roast hens fly, heads to sky, tails to ground.
X121.	The wife who saw double. Sees two plates where there are one, etc. Thinks two men are with her.
X121.1.	The squint-eyed son and the bottle. Sent by his father to get the only bottle of rare wine, he sees two. Not wishing to show his father to be a liar, he breaks one really the only one.
